source_dataset,source_hearing_id,source_actor_index,source_opinion_index,actor_id,actor_name,actor_role,hearing_id,hearing_date,publication_date,date_basis,hearing_topic,speech_text,text_kind,evidence,evidence_status,target_proposition,stance_silver
PublicHearingBR_LDS.jsonl,26,0,0,rosane silva,Rosane Silva,Secretária Nacional de Autonomia Econômica e Políticas de Cuidado no Ministério das Mulheres,26,,2023-12-14,article_publication_only,Inclusão da economia do cuidado no cálculo do PIB,"""Incluir os cálculos relativos ao trabalho não remunerado de cuidado nas contas nacionais, além de dar visibilidade ao que já vem sendo executado, poderá contribuir para a mudar a concepção da sociedade sobre a importância desse trabalho.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão do trabalho de cuidado não remunerado no cálculo do PIB é essencial para mudar a percepção da sociedade sobre sua importância. | A separação tradicional entre trabalho econômico e não econômico reflete a marginalização histórica do trabalho de cuidado. | Priorizar políticas de cuidado impacta mais o desenvolvimento humano do que a própria medição do PIB.,ERRO API
PublicHearingBR_LDS.jsonl,26,0,1,rosane silva,Rosane Silva,Secretária Nacional de Autonomia Econômica e Políticas de Cuidado no Ministério das Mulheres,26,,2023-12-14,article_publication_only,Inclusão da economia do cuidado no cálculo do PIB,A tradicional divisão entre o que se considera trabalho econômico e trabalho não econômico resulta de uma intensa marginalização e desvalorização do trabalho de cuidado.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão do trabalho de cuidado não remunerado no cálculo do PIB é essencial para mudar a percepção da sociedade sobre sua importância. | A separação tradicional entre trabalho econômico e não econômico reflete a marginalização histórica do trabalho de cuidado. | Priorizar políticas de cuidado impacta mais o desenvolvimento humano do que a própria medição do PIB.,ERRO API | A FAVOR
PublicHearingBR_LDS.jsonl,26,1,0,luizianne lins,Luizianne Lins,Deputada (PT-CE),26,,2023-12-14,article_publication_only,Inclusão da economia do cuidado no cálculo do PIB,"Lamentou que somente agora o País comece a tratar do tema: ""É uma questão invisível que, no Brasil, toma proporções gigantescas, também pela dimensão territorial e por outros problemas sociais, muitos agravados nos últimos anos.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão do trabalho de cuidado não remunerado no cálculo do PIB é essencial para mudar a percepção da sociedade sobre sua importância. | A separação tradicional entre trabalho econômico e não econômico reflete a marginalização histórica do trabalho de cuidado. | Priorizar políticas de cuidado impacta mais o desenvolvimento humano do que a própria medição do PIB.,A FAVOR
PublicHearingBR_LDS.jsonl,26,2,0,lais abramo,Laís Abramo,"Secretária da Política Nacional de Cuidados e Família do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",26,,2023-12-14,article_publication_only,Inclusão da economia do cuidado no cálculo do PIB,"Citou dados que apontam o cuidado do lar como o principal motivo de mulheres desempregadas sequer tentarem entrar no mercado de trabalho: ""Mulheres em idade ativa que não estão no mercado de trabalho nem procurando emprego tem como razão principal o fato terem que fazer o trabalho de cuidado dentro da suas casas. Para os homens, esse percentual é de apenas 2%.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão do trabalho de cuidado não remunerado no cálculo do PIB é essencial para mudar a percepção da sociedade sobre sua importância. | A separação tradicional entre trabalho econômico e não econômico reflete a marginalização histórica do trabalho de cuidado. | Priorizar políticas de cuidado impacta mais o desenvolvimento humano do que a própria medição do PIB.,A FAVOR
PublicHearingBR_LDS.jsonl,26,3,0,katia magalhaes arruda,Kátia Magalhães Arruda,Ministra do Tribunal Superior do Trabalho,26,,2023-12-14,article_publication_only,Inclusão da economia do cuidado no cálculo do PIB,"Políticas públicas voltadas ao cuidado impactam em pontos que são mais importantes até mesmo que a economia: ""Mais importante que pensar noção de PIB é pensar no impacto que uma boa política de cuidados pode trazer para o IDH [Índice de Desenvolvimento Humano]. O que queremos, na verdade, é uma melhor vida para todas e todos.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão do trabalho de cuidado não remunerado no cálculo do PIB é essencial para mudar a percepção da sociedade sobre sua importância. | A separação tradicional entre trabalho econômico e não econômico reflete a marginalização histórica do trabalho de cuidado. | Priorizar políticas de cuidado impacta mais o desenvolvimento humano do que a própria medição do PIB.,CONTRA | A FAVOR
PublicHearingBR_LDS.jsonl,27,0,0,emerson saraiva,Emerson Saraiva,Representante da Associação dos Profissionais do Marketing Político,27,,2023-12-12,article_publication_only,Uso da inteligência artificial no processo eleitoral e suas possíveis consequências,"Os perigos vão além da capacidade das novas tecnologias de produzir vídeos com imagens e sons falsos, o chamado deep fake. O maior risco está na capacidade de entendimento e de manipulação dos sentimentos dos eleitores.",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"A IA pode manipular os sentimentos dos eleitores de forma mais perigosa que a simples produção de deep fakes. | Algoritmos de IA podem prever resultados eleitorais antes da votação, antecipando decisões políticas. | As sanções propostas, como multas de até R$ 30 mil, são insuficientes diante dos danos irreversíveis causados após as eleições.",A FAVOR | NEUTRO
PublicHearingBR_LDS.jsonl,27,0,1,emerson saraiva,Emerson Saraiva,Representante da Associação dos Profissionais do Marketing Político,27,,2023-12-12,article_publication_only,Uso da inteligência artificial no processo eleitoral e suas possíveis consequências,"""Nas próximas eleições, dependendo da tecnologia utilizada, das ferramentas, das forças que forem empreendidas, será possível em muitos casos entender, saber qual é o resultado da eleição bem antes da eleição, baseado nas ferramentas que a inteligência artificial oferece hoje.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"A IA pode manipular os sentimentos dos eleitores de forma mais perigosa que a simples produção de deep fakes. | Algoritmos de IA podem prever resultados eleitorais antes da votação, antecipando decisões políticas. | As sanções propostas, como multas de até R$ 30 mil, são insuficientes diante dos danos irreversíveis causados após as eleições.",A FAVOR | NEUTRO
PublicHearingBR_LDS.jsonl,27,1,0,fernando bueno,Fernando Bueno,Membro da Comissão de Direito Eleitoral da OAB do Paraná,27,,2023-12-12,article_publication_only,Uso da inteligência artificial no processo eleitoral e suas possíveis consequências,"Esse tipo de punição acaba ocorrendo somente depois que o prejuízo eleitoral já foi causado.: ""A corte eleitoral, gostemos ou não, vai ter uma postura extremamente rígida sobre quem utilizar qualquer ferramenta de IA. Mas transparece que a cassação será após a eleição. Se pessoa já tomou posse do mandato, já causou o dano, talvez irreparável, a quem foi a vítima da ferramenta e à própria coletividade.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"A IA pode manipular os sentimentos dos eleitores de forma mais perigosa que a simples produção de deep fakes. | Algoritmos de IA podem prever resultados eleitorais antes da votação, antecipando decisões políticas. | As sanções propostas, como multas de até R$ 30 mil, são insuficientes diante dos danos irreversíveis causados após as eleições.",A FAVOR | NEUTRO
PublicHearingBR_LDS.jsonl,27,2,0,prof paulo fernando,Prof. Paulo Fernando,Deputado (Republicanos-DF),27,,2023-12-12,article_publication_only,Uso da inteligência artificial no processo eleitoral e suas possíveis consequências,"Considerou insuficiente a pena de multa estipulada em projeto de lei que tramita na Câmara. Está preocupado que se estabeleça como sanção apenas uma multa, de R$ 5 mil a R$ 30 mil: ""Muitas vezes, dentro desse ringue que é a disputa eleitoral, às vezes é melhor você ter uma atividade de inteligência e contrainteligência e é melhor pagar a multa, porque o resultado às vezes é compensatório.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"A IA pode manipular os sentimentos dos eleitores de forma mais perigosa que a simples produção de deep fakes. | Algoritmos de IA podem prever resultados eleitorais antes da votação, antecipando decisões políticas. | As sanções propostas, como multas de até R$ 30 mil, são insuficientes diante dos danos irreversíveis causados após as eleições.",NEUTRO | A FAVOR
PublicHearingBR_LDS.jsonl,28,0,0,celso mattos,Celso Mattos,Presidente do Sindicato da Indústria de Reparação de Veículos e Acessórios do Rio de Janeiro (Sindirepa-RJ),28,,2023-11-29,article_publication_only,Reivindicação de uma lei sobre equipamentos e softwares para diagnóstico e reparo de veículos,"""O consumidor tem o direito de ter o carro reparado da forma correta, até por razões de segurança.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O consumidor tem direito ao reparo seguro do veículo, inclusive por questões de segurança no trânsito. | A liberação ampla de acesso a softwares e equipamentos de diagnóstico pode expor o veículo a riscos de segurança e uso indevido por terceiros. | O acesso restrito a ferramentas de diagnóstico prejudica a competitividade do mercado brasileiro e impede soluções criativas de reparo.",A FAVOR
PublicHearingBR_LDS.jsonl,28,0,1,celso mattos,Celso Mattos,Presidente do Sindicato da Indústria de Reparação de Veículos e Acessórios do Rio de Janeiro (Sindirepa-RJ),28,,2023-11-29,article_publication_only,Reivindicação de uma lei sobre equipamentos e softwares para diagnóstico e reparo de veículos,"""Se o reparador não tem todas as informações para fazer a adequada correção do veículo, ele e o consumidor poderão colocar em risco a segurança de quem está dirigindo e de quem está transitando nas vias.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O consumidor tem direito ao reparo seguro do veículo, inclusive por questões de segurança no trânsito. | A liberação ampla de acesso a softwares e equipamentos de diagnóstico pode expor o veículo a riscos de segurança e uso indevido por terceiros. | O acesso restrito a ferramentas de diagnóstico prejudica a competitividade do mercado brasileiro e impede soluções criativas de reparo.",A FAVOR | NEUTRO
PublicHearingBR_LDS.jsonl,28,1,0,marcelo gabriel,Marcelo Gabriel,Assessor especial do Sindirepa nacional,28,,2023-11-29,article_publication_only,Reivindicação de uma lei sobre equipamentos e softwares para diagnóstico e reparo de veículos,"""O Brasil é o quarto mercado de substituição automotiva do mundo, só atrás de Estados Unidos, China e Japão, o que mostra a relevância do setor.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O consumidor tem direito ao reparo seguro do veículo, inclusive por questões de segurança no trânsito. | A liberação ampla de acesso a softwares e equipamentos de diagnóstico pode expor o veículo a riscos de segurança e uso indevido por terceiros. | O acesso restrito a ferramentas de diagnóstico prejudica a competitividade do mercado brasileiro e impede soluções criativas de reparo.",NEUTRO | ERRO API
PublicHearingBR_LDS.jsonl,28,2,0,gilberto martins,Gilberto Martins,Gerente de Assuntos Técnicos da Associação Nacional dos Fabricantes de Veículos Automotores (Anfavea),28,,2023-11-29,article_publication_only,Reivindicação de uma lei sobre equipamentos e softwares para diagnóstico e reparo de veículos,"Os carros são hoje 'computadores sobre rodas', e as montadoras se preocupam com os riscos decorrentes da eventual liberação ampla do acesso às centrais eletrônicas e à tecnologia embarcada.",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O consumidor tem direito ao reparo seguro do veículo, inclusive por questões de segurança no trânsito. | A liberação ampla de acesso a softwares e equipamentos de diagnóstico pode expor o veículo a riscos de segurança e uso indevido por terceiros. | O acesso restrito a ferramentas de diagnóstico prejudica a competitividade do mercado brasileiro e impede soluções criativas de reparo.",ERRO API
PublicHearingBR_LDS.jsonl,28,2,1,gilberto martins,Gilberto Martins,Gerente de Assuntos Técnicos da Associação Nacional dos Fabricantes de Veículos Automotores (Anfavea),28,,2023-11-29,article_publication_only,Reivindicação de uma lei sobre equipamentos e softwares para diagnóstico e reparo de veículos,"Alterações em códigos poderiam aumentar a poluição emitida pelo carro. A eliminação equivocada de alguns deles afetaria o funcionamento de airbags, enquanto a introdução de outros permitiria o uso de chaves falsas.",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O consumidor tem direito ao reparo seguro do veículo, inclusive por questões de segurança no trânsito. | A liberação ampla de acesso a softwares e equipamentos de diagnóstico pode expor o veículo a riscos de segurança e uso indevido por terceiros. | O acesso restrito a ferramentas de diagnóstico prejudica a competitividade do mercado brasileiro e impede soluções criativas de reparo.",ERRO API
PublicHearingBR_LDS.jsonl,28,3,0,jorge braz,Jorge Braz,"Deputado (Republicanos-RJ), presidente da Comissão de Defesa do Consumidor",28,,2023-11-29,article_publication_only,Reivindicação de uma lei sobre equipamentos e softwares para diagnóstico e reparo de veículos,"""É claro que precisamos de segurança, aprimoramento e treinamento, mas a liberação do acesso é necessária. É lógico que não será para qualquer um, mas o consumidor precisa ter o leque de opções.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O consumidor tem direito ao reparo seguro do veículo, inclusive por questões de segurança no trânsito. | A liberação ampla de acesso a softwares e equipamentos de diagnóstico pode expor o veículo a riscos de segurança e uso indevido por terceiros. | O acesso restrito a ferramentas de diagnóstico prejudica a competitividade do mercado brasileiro e impede soluções criativas de reparo.",ERRO API
PublicHearingBR_LDS.jsonl,28,3,1,jorge braz,Jorge Braz,"Deputado (Republicanos-RJ), presidente da Comissão de Defesa do Consumidor",28,,2023-11-29,article_publication_only,Reivindicação de uma lei sobre equipamentos e softwares para diagnóstico e reparo de veículos,"""O brasileiro, criativo como é, sempre dá um jeito, e na verdade essas coisas já acontecem, ainda que informalmente, até porque, quando a pessoa leva o carro numa concessionária, o preço dos serviços vai lá para cima.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O consumidor tem direito ao reparo seguro do veículo, inclusive por questões de segurança no trânsito. | A liberação ampla de acesso a softwares e equipamentos de diagnóstico pode expor o veículo a riscos de segurança e uso indevido por terceiros. | O acesso restrito a ferramentas de diagnóstico prejudica a competitividade do mercado brasileiro e impede soluções criativas de reparo.",ERRO API
PublicHearingBR_LDS.jsonl,29,0,0,benedita da silva,Benedita da Silva,Deputada (PT-RJ),29,,2023-11-24,article_publication_only,Medidas para reduzir mortes violentas de jovens negros,"""Eu fiquei muito emocionada porque no momento da Constituinte foram defesas feitas com muita qualidade e muito conteúdo dos movimentos sociais, carregando assim sua luta e trazendo esperança e expectativa de que as leis poderiam protegê-los""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A estrutura de segurança pública baseada na doutrina militar perpetua a violência contra jovens negros e deve ser repensada. | A institucionalização da pauta de juventude negra nos planos plurianuais é indispensável para garantir recursos e prioridade ao enfrentamento da violência. | A condição de sobrevivência imposta a jovens negros impede sua vida plena e exige políticas que vão além da assistência emergencial.,ERRO API
PublicHearingBR_LDS.jsonl,29,1,0,rafael moreira da silva,Rafael Moreira da Silva,Representante do Ministério dos Direitos Humanos,29,,2023-11-24,article_publication_only,Medidas para reduzir mortes violentas de jovens negros,"Disse que em um País que mata quase 40 mil negros por ano, os outros negros são apenas sobreviventes: ""A condição de vida de um sobrevivente não permite a vida plena que o mundo e a nossa existência podem proporcionar. Não nos permite viver com felicidade""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A estrutura de segurança pública baseada na doutrina militar perpetua a violência contra jovens negros e deve ser repensada. | A institucionalização da pauta de juventude negra nos planos plurianuais é indispensável para garantir recursos e prioridade ao enfrentamento da violência. | A condição de sobrevivência imposta a jovens negros impede sua vida plena e exige políticas que vão além da assistência emergencial.,ERRO API
PublicHearingBR_LDS.jsonl,29,2,0,yuri silva,Yuri Silva,Representante do Ministério da Igualdade Racial,29,,2023-11-24,article_publication_only,Medidas para reduzir mortes violentas de jovens negros,"Falou sobre o Plano Juventude Negra Viva, que está para ser lançado pelo governo: ""O decreto prevê a vinculação da pauta de juventude negra com os próximos planos plurianuais, ou seja, a institucionalização, dentro do instrumento de planejamento e orçamento do governo federal, de uma prioridade""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A estrutura de segurança pública baseada na doutrina militar perpetua a violência contra jovens negros e deve ser repensada. | A institucionalização da pauta de juventude negra nos planos plurianuais é indispensável para garantir recursos e prioridade ao enfrentamento da violência. | A condição de sobrevivência imposta a jovens negros impede sua vida plena e exige políticas que vão além da assistência emergencial.,ERRO API
PublicHearingBR_LDS.jsonl,29,3,0,tamires sampaio,Tamires Sampaio,Assessora especial do Ministério da Justiça,29,,2023-11-24,article_publication_only,Medidas para reduzir mortes violentas de jovens negros,"Falou do Pronasci Juventude, um programa do Poder Executivo de prevenção à morte violenta de jovens: O projeto tem como foco jovens que passaram pelo sistema socioeducativo, que estão em situação de violência doméstica, que são filhos de mulheres com medidas protetivas, ou vivem em famílias que estão no cadastro único.",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A estrutura de segurança pública baseada na doutrina militar perpetua a violência contra jovens negros e deve ser repensada. | A institucionalização da pauta de juventude negra nos planos plurianuais é indispensável para garantir recursos e prioridade ao enfrentamento da violência. | A condição de sobrevivência imposta a jovens negros impede sua vida plena e exige políticas que vão além da assistência emergencial.,ERRO API
PublicHearingBR_LDS.jsonl,29,3,1,tamires sampaio,Tamires Sampaio,Assessora especial do Ministério da Justiça,29,,2023-11-24,article_publication_only,Medidas para reduzir mortes violentas de jovens negros,"""Queremos articular o acompanhamento multidisciplinar da formação em direito para esses jovens e da capacitação profissional, inclusive, ligado à inclusão produtiva que está sendo construída junto ao Ministério do Trabalho e ao Sebrae""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A estrutura de segurança pública baseada na doutrina militar perpetua a violência contra jovens negros e deve ser repensada. | A institucionalização da pauta de juventude negra nos planos plurianuais é indispensável para garantir recursos e prioridade ao enfrentamento da violência. | A condição de sobrevivência imposta a jovens negros impede sua vida plena e exige políticas que vão além da assistência emergencial.,ERRO API | A FAVOR
PublicHearingBR_LDS.jsonl,29,4,0,paulao,Paulão,Deputado (PT-AL),29,,2023-11-24,article_publication_only,Medidas para reduzir mortes violentas de jovens negros,"É preciso melhorar a formação dos policiais: ""Enquanto houver polícias militares dependentes da doutrina das Forças Armadas a gente continuará tendo problema. Essa estrutura de segurança tem que ser repensada. A população tem medo da polícia e a polícia tem medo da população""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A estrutura de segurança pública baseada na doutrina militar perpetua a violência contra jovens negros e deve ser repensada. | A institucionalização da pauta de juventude negra nos planos plurianuais é indispensável para garantir recursos e prioridade ao enfrentamento da violência. | A condição de sobrevivência imposta a jovens negros impede sua vida plena e exige políticas que vão além da assistência emergencial.,A FAVOR | NEUTRO
PublicHearingBR_LDS.jsonl,30,0,0,ana paula lima,Ana Paula Lima,Deputada (PT-SC),30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,As cinco emendas no projeto de Lei de Diretrizes Orçamentárias (LDO) de 2024 para combater a violência contra crianças e adolescentes foram aceitas pelo relator da LDO.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,A FAVOR
PublicHearingBR_LDS.jsonl,30,0,1,ana paula lima,Ana Paula Lima,Deputada (PT-SC),30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,"Destacou a proposta de incluir a marcação no plano orçamentário de todas as despesas relacionadas com crianças e adolescentes: ""A emenda é fundamental para ampliar a transparência do orçamento e possibilitar a análise total de investimentos em prevenção e resposta à violência contra crianças e adolescentes.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,A FAVOR
PublicHearingBR_LDS.jsonl,30,1,0,lucas jose ramos lopes,Lucas José Ramos Lopes,Coordenador da Coalizão pelo Fim da Violência contra Crianças e Adolescentes,30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,Disse que ainda não foi definido o financiamento das ações de prevenção à violência propostas à LDO.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,NEUTRO
PublicHearingBR_LDS.jsonl,30,1,1,lucas jose ramos lopes,Lucas José Ramos Lopes,Coordenador da Coalizão pelo Fim da Violência contra Crianças e Adolescentes,30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,"""É preciso discutir a capacidade executória dessas ações e principalmente a qualidade executória dessas ações. Investir em prevenção de violência contra crianças e adolescentes exige o uso de evidências, o que de fato funciona, o que amplia a proteção e o que reduz os fatores de risco.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,NEUTRO
PublicHearingBR_LDS.jsonl,30,2,0,santiago falluh varella,Santiago Falluh Varella,Especialista em políticas sociais do Fundo das Nações Unidas pela Infância (Unicef),30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,Mostrou que a parcela do orçamento federal destinada à proteção de crianças e adolescentes variou entre R$ 99 bilhões e R$120 bilhões nos últimos oito anos.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,NEUTRO
PublicHearingBR_LDS.jsonl,30,2,1,santiago falluh varella,Santiago Falluh Varella,Especialista em políticas sociais do Fundo das Nações Unidas pela Infância (Unicef),30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,Ressaltou que a proporção do PIB destinado a esses gastos diminuiu.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,CONTRA
PublicHearingBR_LDS.jsonl,30,2,2,santiago falluh varella,Santiago Falluh Varella,Especialista em políticas sociais do Fundo das Nações Unidas pela Infância (Unicef),30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,"""Hoje, a gente tem um gasto de 5% do orçamento geral e isso é estável. Mas a gente precisa dar algum passo adicional para que essas crianças sejam prioridade"". Acrescentou que até outubro deste ano já foram gastos R$ 7 bilhões a mais que no ano passado.",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,A FAVOR
PublicHearingBR_LDS.jsonl,30,3,0,clara maria guimaraes marinho pereira,Clara Maria Guimarães Marinho Pereira,Coordenadora da Secretaria de Orçamento Federal do Ministério do Planejamento,30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,Informou que um mapeamento da lei orçamentária de 2020-2024 mostra que foram aplicados R$ 24 bilhões na agenda de crianças e adolescentes.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,NEUTRO
PublicHearingBR_LDS.jsonl,30,3,1,clara maria guimaraes marinho pereira,Clara Maria Guimarães Marinho Pereira,Coordenadora da Secretaria de Orçamento Federal do Ministério do Planejamento,30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,"Reiterou que a aplicação das verbas poderá ser acompanhada pela sociedade civil: ""Uma vez que a lei entre em execução, nós teremos um painel em tempo real demonstrando quais foram as ações marcadas para a agenda de crianças e adolescentes.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,A FAVOR
PublicHearingBR_LDS.jsonl,30,3,2,clara maria guimaraes marinho pereira,Clara Maria Guimarães Marinho Pereira,Coordenadora da Secretaria de Orçamento Federal do Ministério do Planejamento,30,,2023-11-21,article_publication_only,Inclusão de emendas na LDO para combater violência contra crianças e adolescentes,A intenção é garantir a transparência e o controle social a qualquer tempo.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,A inclusão de emendas na LDO para combater violência contra crianças e adolescentes deve,A FAVOR
PublicHearingBR_LDS.jsonl,31,0,0,socorro neri,Socorro Neri,Deputada (PP-AC),31,,2023-11-09,article_publication_only,Transformação do Plano Nacional de Formação de Professores da Educação Básica (Parfor) em política de Estado,"Afirmou que o assunto (mudanças no Parfor sem a participação de entidades educacionais) deve ser levado ao ministro da Educação, Camilo Santana.",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O Parfor deve ser transformado em política de Estado permanente, não apenas em programa temporário. | A falta de garantia de continuidade para os professores formados constitui um retrocesso para a educação básica. | O orçamento previsto para 2024 não permite ampliar o custeio do Parfor nem criar novos editais.",NEUTRO | A FAVOR
PublicHearingBR_LDS.jsonl,31,0,1,socorro neri,Socorro Neri,Deputada (PP-AC),31,,2023-11-09,article_publication_only,Transformação do Plano Nacional de Formação de Professores da Educação Básica (Parfor) em política de Estado,Disse que a Comissão de Educação deve ficar atenta para que as questões discutidas não se constituam retrocessos.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O Parfor deve ser transformado em política de Estado permanente, não apenas em programa temporário. | A falta de garantia de continuidade para os professores formados constitui um retrocesso para a educação básica. | O orçamento previsto para 2024 não permite ampliar o custeio do Parfor nem criar novos editais.",NEUTRO | A FAVOR
PublicHearingBR_LDS.jsonl,31,1,0,suzane goncalves,Suzane Gonçalves,Presidente da Associação Nacional pela Formação dos Profissionais da Educação (Anfope),31,,2023-11-09,article_publication_only,Transformação do Plano Nacional de Formação de Professores da Educação Básica (Parfor) em política de Estado,"Defendeu que o Parfor precisa se constituir como o braço de uma política de estado para a educação: ""Quando nós trocamos políticas por programas, a descontinuidade, a descaracterização desse programa fica no interesse daqueles que assumem o governo a cada período.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O Parfor deve ser transformado em política de Estado permanente, não apenas em programa temporário. | A falta de garantia de continuidade para os professores formados constitui um retrocesso para a educação básica. | O orçamento previsto para 2024 não permite ampliar o custeio do Parfor nem criar novos editais.",A FAVOR | CONTRA
PublicHearingBR_LDS.jsonl,31,2,0,romilson siqueira,Romilson Siqueira,Diretor-executivo da Associação Nacional de Política e Administração da Educação (Anpae),31,,2023-11-09,article_publication_only,Transformação do Plano Nacional de Formação de Professores da Educação Básica (Parfor) em política de Estado,"Manifestou opinião parecida com a de Suzane Gonçalves: ""Não podemos ficar a cada governo, retomando, voltando, discutindo, lutando para o retorno e a manutenção desse programa.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O Parfor deve ser transformado em política de Estado permanente, não apenas em programa temporário. | A falta de garantia de continuidade para os professores formados constitui um retrocesso para a educação básica. | O orçamento previsto para 2024 não permite ampliar o custeio do Parfor nem criar novos editais.",A FAVOR
PublicHearingBR_LDS.jsonl,31,3,0,mark clark assen,Mark Clark Assen,Presidente do Fórum Nacional de Coordenadores Institucionais do Parfor,31,,2023-11-09,article_publication_only,Transformação do Plano Nacional de Formação de Professores da Educação Básica (Parfor) em política de Estado,Apontou como um dos entraves do plano de formação a existência de muitos professores temporários na educação básica dos estados e municípios.,LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O Parfor deve ser transformado em política de Estado permanente, não apenas em programa temporário. | A falta de garantia de continuidade para os professores formados constitui um retrocesso para a educação básica. | O orçamento previsto para 2024 não permite ampliar o custeio do Parfor nem criar novos editais.",A FAVOR | ERRO API
PublicHearingBR_LDS.jsonl,31,3,1,mark clark assen,Mark Clark Assen,Presidente do Fórum Nacional de Coordenadores Institucionais do Parfor,31,,2023-11-09,article_publication_only,Transformação do Plano Nacional de Formação de Professores da Educação Básica (Parfor) em política de Estado,"O professor que faz o curso de formação pode ser demitido ao final: ""Muitos deles não têm a garantia de que no ano seguinte vão retornar.""",LDS_opinion_summary_not_verbatim_speech,,not_verified_in_transcript,"O Parfor deve ser transformado em política de Estado permanente, não apenas em programa temporário. | A falta de garantia de continuidade para os professores formados constitui um retrocesso para a educação básica. | O orçamento previsto para 2024 não permite ampliar o custeio do Parfor nem criar novos editais.",ERRO API
