pair_id,side,source_record_id,actor_name,source_summary,speaker_marker,turn_start,turn_end,evidence_start,evidence_end,evidence_text,lexical_score,candidate_rank
d4c07b40fb424a0c,a,15,Bia Kicis,"A discussão não deve ser politizada: ""Existe uma elite globalista que quer, sim, forçar essa vacinação, inclusive em bebês, e o Brasil está sendo pioneiro nessa obrigação. No resto do mundo, até pode se recomendar, mas não se obriga. Vão começar pelo Brasil pra depois começar a obrigar nos outros lugares também?""",A SRA. PRESIDENTE(Bia Kicis. PL - DF),155545,158506,156173,156218,"No resto do mundo, isso não está sendo feito.",0.2381,4
d4c07b40fb424a0c,a,15,Bia Kicis,"A discussão não deve ser politizada: ""Existe uma elite globalista que quer, sim, forçar essa vacinação, inclusive em bebês, e o Brasil está sendo pioneiro nessa obrigação. No resto do mundo, até pode se recomendar, mas não se obriga. Vão começar pelo Brasil pra depois começar a obrigar nos outros lugares também?""",A SRA. PRESIDENTE(Bia Kicis. PL - DF),155545,158506,158124,158410,"Essa audiência contará com a presença de médicos de fora do Brasil, médicos americanos e de outros países que também estão muito preocupados com que o Brasil seja usado como boi de piranha, digamos assim, para que depois se queira colocar essa obrigatoriedade em outros países do mundo.",0.1967,5
d4c07b40fb424a0c,b,129,Bia Kicis,"O imunizante não deveria ser chamado de vacina, mas de terapia gênica. O assunto precisa de mais debates: ""Nós somos todos favoráveis às vacinas que estão no PNI há muito tempo, que são vacinas seguras, de eficácia comprovada, mas essa, o próprio FDA chama de terapia gênica.""",A SRA. BIA KICIS(PL - DF),61202,65697,61569,61688,"Nós somos todos favoráveis às vacinas que estão no PNI há muito tempo, que são vacinas seguras, de eficácia comprovada.",0.6,1
d4c07b40fb424a0c,b,129,Bia Kicis,"O imunizante não deveria ser chamado de vacina, mas de terapia gênica. O assunto precisa de mais debates: ""Nós somos todos favoráveis às vacinas que estão no PNI há muito tempo, que são vacinas seguras, de eficácia comprovada, mas essa, o próprio FDA chama de terapia gênica.""",A SRA. BIA KICIS(PL - DF),61202,65697,61835,61922,"Nós estamos questionando muito claramente essa terapia gênica, e não as demais vacinas.",0.3158,2
d4c07b40fb424a0c,b,129,Bia Kicis,"O imunizante não deveria ser chamado de vacina, mas de terapia gênica. O assunto precisa de mais debates: ""Nós somos todos favoráveis às vacinas que estão no PNI há muito tempo, que são vacinas seguras, de eficácia comprovada, mas essa, o próprio FDA chama de terapia gênica.""",A SRA. BIA KICIS(PL - DF),61202,65697,61744,61787,O próprio FDA chama isso de terapia gênica.,0.2941,3
d4c07b40fb424a0c,b,129,Bia Kicis,"O imunizante não deveria ser chamado de vacina, mas de terapia gênica. O assunto precisa de mais debates: ""Nós somos todos favoráveis às vacinas que estão no PNI há muito tempo, que são vacinas seguras, de eficácia comprovada, mas essa, o próprio FDA chama de terapia gênica.""",A SRA. PRESIDENTE(Bia Kicis. PL - DF),170388,172298,171129,171284,"Então, nós precisamos também cuidar de que sejam votados nesta Casa projetos que impeçam que esse imunizante, que essa terapia gênica seja incluída no PNI.",0.2174,4
d4c07b40fb424a0c,b,129,Bia Kicis,"O imunizante não deveria ser chamado de vacina, mas de terapia gênica. O assunto precisa de mais debates: ""Nós somos todos favoráveis às vacinas que estão no PNI há muito tempo, que são vacinas seguras, de eficácia comprovada, mas essa, o próprio FDA chama de terapia gênica.""",A SRA. PRESIDENTE(Bia Kicis. PL - DF),40,9505,8798,9002,"Ninguém aqui é contra vacina, ninguém é antivacina, mas nós também temos recebido de médicos a informação de que esse imunizante sequer deveria ser chamado de ""vacina"", porque ele se presta a outra coisa.",0.2041,5
0138e27cd0f53d95,a,41,Aliel Machado,"Considera constrangedor que o projeto ainda não tenha sido aprovado: ""Nós estamos agora em um processo de articulação para a aprovação dessa que é uma necessidade para o nosso país, e nos constrange ter isso na pauta há tanto tempo e ainda não termos conseguido. Já me reuni com o presidente desta Casa, que se comprometeu em nos ajudar a pautar a matéria.""",O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),49,4284,743,840,"Constrange-nos, há tanto tempo, ter isso na pauta, para aprovação, e ainda não termos conseguido.",0.5,1
0138e27cd0f53d95,a,41,Aliel Machado,"Considera constrangedor que o projeto ainda não tenha sido aprovado: ""Nós estamos agora em um processo de articulação para a aprovação dessa que é uma necessidade para o nosso país, e nos constrange ter isso na pauta há tanto tempo e ainda não termos conseguido. Já me reuni com o presidente desta Casa, que se comprometeu em nos ajudar a pautar a matéria.""",O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),49,4284,551,742,"Acredito que a reunião desta audiência pública ficará registrada na história, visto que estamos agora num processo de articulação para aprovação desta que é uma necessidade para o nosso País.",0.3529,2
0138e27cd0f53d95,a,41,Aliel Machado,"Considera constrangedor que o projeto ainda não tenha sido aprovado: ""Nós estamos agora em um processo de articulação para a aprovação dessa que é uma necessidade para o nosso país, e nos constrange ter isso na pauta há tanto tempo e ainda não termos conseguido. Já me reuni com o presidente desta Casa, que se comprometeu em nos ajudar a pautar a matéria.""",O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),49,4284,1091,1218,"Também me reuni já com o Presidente desta Casa, o Deputado Arthur Lira, que se comprometeu em nos ajudar a pautar esta matéria.",0.3478,3
0138e27cd0f53d95,a,41,Aliel Machado,"Considera constrangedor que o projeto ainda não tenha sido aprovado: ""Nós estamos agora em um processo de articulação para a aprovação dessa que é uma necessidade para o nosso país, e nos constrange ter isso na pauta há tanto tempo e ainda não termos conseguido. Já me reuni com o presidente desta Casa, que se comprometeu em nos ajudar a pautar a matéria.""",O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),49,4284,2315,2509,"Vai ser gerado um documento desta audiência pública, que vai subsidiar as ações de articulação política que estamos fazendo para que possamos ter a aprovação da convenção o mais rápido possível.",0.1923,4
0138e27cd0f53d95,a,41,Aliel Machado,"Considera constrangedor que o projeto ainda não tenha sido aprovado: ""Nós estamos agora em um processo de articulação para a aprovação dessa que é uma necessidade para o nosso país, e nos constrange ter isso na pauta há tanto tempo e ainda não termos conseguido. Já me reuni com o presidente desta Casa, que se comprometeu em nos ajudar a pautar a matéria.""",O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),14816,15661,14908,15159,"Muito além do compromisso que nós temos aqui enquanto pauta por decisão política desta Comissão e do interesse de todos nós, há também, por trás disso tudo, a imagem e o interesse que inclusive trazem impactos nas negociações econômicas do nosso País.",0.1379,5
0138e27cd0f53d95,b,155,Aliel Machado,Lamentou que o Estatuto do Idoso ainda seja pouco conhecido e tenha determinações legais desobedecidas.,O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),49,10036,1477,1614,"O Brasil avançou consideravelmente na proteção das pessoas mais velhas, mas há, ainda, parte de determinações legais que não é obedecida.",0.24,1
0138e27cd0f53d95,b,155,Aliel Machado,Lamentou que o Estatuto do Idoso ainda seja pouco conhecido e tenha determinações legais desobedecidas.,O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),49,10036,1615,1733,"Outro desafio observado é o pouco conhecimento da sociedade acerca do Estatuto, o que prejudica também a sua execução.",0.1818,2
0138e27cd0f53d95,b,155,Aliel Machado,Lamentou que o Estatuto do Idoso ainda seja pouco conhecido e tenha determinações legais desobedecidas.,O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),49,10036,1392,1430,"O Estatuto da Pessoa Idosa, Lei nº 10.",0.1333,3
0138e27cd0f53d95,b,155,Aliel Machado,Lamentou que o Estatuto do Idoso ainda seja pouco conhecido e tenha determinações legais desobedecidas.,O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),59999,60284,60092,60143,"Ainda não é o debate, porque há outros expositores.",0.1176,4
0138e27cd0f53d95,b,155,Aliel Machado,Lamentou que o Estatuto do Idoso ainda seja pouco conhecido e tenha determinações legais desobedecidas.,O SR. PRESIDENTE(Aliel Machado. Bloco/PV - PR),89218,92055,91082,91138,E esse é o conceito central do Estatuto da Pessoa Idosa.,0.1176,5
2e42e8583aea6939,a,123,Antonio Brito,Ressaltou que o Brasil registra mais de 80 mil casos de tuberculose por ano.,O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,9316,6738,6869,"Não se pode imaginar que nós vamos ter que erradicar essa doença, que tem 80 mil casos novos por ano no Brasil, que mata mais de 4.",0.4167,1
2e42e8583aea6939,a,123,Antonio Brito,Ressaltou que o Brasil registra mais de 80 mil casos de tuberculose por ano.,O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,9316,7749,7931,"Como os senhores sabem, hoje, proporcionalmente, o Estado no Brasil em primeiro lugar em número de casos de tuberculose é o Amazonas, são 6 mil novos casos por ano, se não me engano.",0.3704,2
2e42e8583aea6939,a,123,Antonio Brito,Ressaltou que o Brasil registra mais de 80 mil casos de tuberculose por ano.,O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,9316,8206,8274,"Com 27 Estados no País e com 80 mil casos, não dá para erradicarmos.",0.2857,3
2e42e8583aea6939,a,123,Antonio Brito,Ressaltou que o Brasil registra mais de 80 mil casos de tuberculose por ano.,O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,9316,1174,1278,"Marcia de Ávila Leão, Coordenadora da Parceria Brasileira contra a Tuberculose — STOP TB Brasil(palmas).",0.2105,4
2e42e8583aea6939,a,123,Antonio Brito,Ressaltou que o Brasil registra mais de 80 mil casos de tuberculose por ano.,O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,9316,8277,8389,"O número de casos cairia para um terço, talvez para 27 mil, 25 mil casos novos, para cumprirmos a meta até 2030.",0.2105,5
2e42e8583aea6939,b,114,Antonio Brito,"Sugere foco no Amazonas para ampliar os futuros resultados efetivos de erradicação: ""No Amazonas, são 6 mil casos novos por ano. Então, o impacto de fazer um programa piloto na região para erradicação da tuberculose até 2030 dará a sensação de causa e efeito.""",O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,12169,8426,8706,"Então, o impacto de você fechar o programa piloto, que o CIEDDS focou no Amazonas — claro, vai focar no Brasil todo —, de forma a ter erradicado a tuberculose, em 2030, em um Estado brasileiro importante, com visão mundial, dará a sensação da causa e efeito de um programa piloto.",0.4074,1
2e42e8583aea6939,b,114,Antonio Brito,"Sugere foco no Amazonas para ampliar os futuros resultados efetivos de erradicação: ""No Amazonas, são 6 mil casos novos por ano. Então, o impacto de fazer um programa piloto na região para erradicação da tuberculose até 2030 dará a sensação de causa e efeito.""",O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,12169,6053,6186,Precisaríamos ter de 27 mil a 30 mil casos para atingir a meta de erradicação da tuberculose até 2030 como problema de saúde pública.,0.3,2
2e42e8583aea6939,b,114,Antonio Brito,"Sugere foco no Amazonas para ampliar os futuros resultados efetivos de erradicação: ""No Amazonas, são 6 mil casos novos por ano. Então, o impacto de fazer um programa piloto na região para erradicação da tuberculose até 2030 dará a sensação de causa e efeito.""",O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,12169,8213,8345,"Vejam, segundo o Draurio me disse, se os números não estiverem me faltando, no Amazonas hoje são 6 mil casos novos por ano, confere?",0.2857,3
2e42e8583aea6939,b,114,Antonio Brito,"Sugere foco no Amazonas para ampliar os futuros resultados efetivos de erradicação: ""No Amazonas, são 6 mil casos novos por ano. Então, o impacto de fazer um programa piloto na região para erradicação da tuberculose até 2030 dará a sensação de causa e efeito.""",O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,12169,5953,6052,"Nós fizemos a seguinte avaliação: em média, há 80 mil novos casos de tuberculose no Brasil por ano.",0.2778,4
2e42e8583aea6939,b,114,Antonio Brito,"Sugere foco no Amazonas para ampliar os futuros resultados efetivos de erradicação: ""No Amazonas, são 6 mil casos novos por ano. Então, o impacto de fazer um programa piloto na região para erradicação da tuberculose até 2030 dará a sensação de causa e efeito.""",O SR. PRESIDENTE(Antonio Brito. Bloco/PSD - BA),50,12169,8346,8425,"Portanto, se eu reduzisse isso, eu teria que reduzir 2 mil casos novos por ano.",0.2286,5
3459768d16f576e5,a,3,Capitão Alberto Neto,"Criticou a possibilidade de extinção do saque-aniversário. 57% dos recursos são usados hoje para quitar dívidas. ""O saque-aniversário é como se fosse o 14º salário do trabalhador.""",O SR. CAPITÃO ALBERTO NETO(PL - AM),35621,38416,35792,35955,"Eu diria, conversando com os trabalhadores do meu País, que seria cruel e até maligno o fim do Saque-Aniversário, que é como se fosse o 14º salário do trabalhador.",0.4242,1
3459768d16f576e5,a,3,Capitão Alberto Neto,"Criticou a possibilidade de extinção do saque-aniversário. 57% dos recursos são usados hoje para quitar dívidas. ""O saque-aniversário é como se fosse o 14º salário do trabalhador.""",O SR. CAPITÃO ALBERTO NETO(PL - AM),38536,45256,39055,39173,"Entretanto, punir o trabalhador brasileiro com o fim do Saque-Aniversário, volto a dizer, Ministro, é muita crueldade.",0.2143,2
3459768d16f576e5,a,3,Capitão Alberto Neto,"Criticou a possibilidade de extinção do saque-aniversário. 57% dos recursos são usados hoje para quitar dívidas. ""O saque-aniversário é como se fosse o 14º salário do trabalhador.""",O SR. CAPITÃO ALBERTO NETO(PL - AM),35621,38416,36280,36414,"Então, não se justifica tirar a oportunidade do trabalhador de ter o Saque-Aniversário somente porque foi criado no Governo Bolsonaro.",0.1935,3
3459768d16f576e5,a,3,Capitão Alberto Neto,"Criticou a possibilidade de extinção do saque-aniversário. 57% dos recursos são usados hoje para quitar dívidas. ""O saque-aniversário é como se fosse o 14º salário do trabalhador.""",O SR. CAPITÃO ALBERTO NETO(PL - AM),35621,38416,35737,35791,"Queria começar com o tema Saque-Aniversário, Ministro.",0.1818,4
3459768d16f576e5,a,3,Capitão Alberto Neto,"Criticou a possibilidade de extinção do saque-aniversário. 57% dos recursos são usados hoje para quitar dívidas. ""O saque-aniversário é como se fosse o 14º salário do trabalhador.""",O SR. CAPITÃO ALBERTO NETO(PL - AM),35621,38416,38222,38285,"Nós não estamos, com o Saque-Aniversário, prejudicando o fundo.",0.1818,5
3459768d16f576e5,b,10,Capitão Alberto Neto,"O saque-aniversário tem sido importante para atender diversas necessidades do trabalhador, mas pode passar por aperfeiçoamentos.",O SR. PRESIDENTE(Capitão Alberto Neto. PL - AM),133284,138279,137094,137158,"Se ele estiver negativado, ele tem a opção do saque-aniversário.",0.3,1
3459768d16f576e5,b,10,Capitão Alberto Neto,"O saque-aniversário tem sido importante para atender diversas necessidades do trabalhador, mas pode passar por aperfeiçoamentos.",O SR. PRESIDENTE(Capitão Alberto Neto. PL - AM),58525,59443,59070,59197,"Eu não consegui entender por que o Secretário trouxe uma informação diferente, que o saque-aniversário tem fragilizado o fundo.",0.24,2
3459768d16f576e5,b,10,Capitão Alberto Neto,"O saque-aniversário tem sido importante para atender diversas necessidades do trabalhador, mas pode passar por aperfeiçoamentos.",O SR. PRESIDENTE(Capitão Alberto Neto. PL - AM),133284,138279,137571,137699,"Acho que precisamos aprimorar o saque-aniversário, mas acabar neste momento seria uma solução muito cruel para os trabalhadores.",0.2222,3
3459768d16f576e5,b,10,Capitão Alberto Neto,"O saque-aniversário tem sido importante para atender diversas necessidades do trabalhador, mas pode passar por aperfeiçoamentos.",O SR. PRESIDENTE(Capitão Alberto Neto. PL - AM),29346,30062,29580,29643,Seria menor do que o crédito oferecido com o saque-aniversário?,0.2105,4
3459768d16f576e5,b,10,Capitão Alberto Neto,"O saque-aniversário tem sido importante para atender diversas necessidades do trabalhador, mas pode passar por aperfeiçoamentos.",O SR. PRESIDENTE(Capitão Alberto Neto. PL - AM),29346,30062,29701,29753,"Tudo bem, mas eu estou preocupado com o trabalhador.",0.2105,5
1f862b43757396e1,a,80,Augusto Coutinho,"Considerará, além do principal e do apensado, o PL 1202/07, também de Carlos Zarattini e pronto para o Plenário: ""A gente tem como harmonizar os projetos, acho que essa será a solução para que possamos avançar.""",O SR. PRESIDENTE(Augusto Coutinho. REPUBLICANOS - PE),77746,78612,77978,78032,Acho que essa é a solução para que consigamos avançar.,0.3077,1
1f862b43757396e1,a,80,Augusto Coutinho,"Considerará, além do principal e do apensado, o PL 1202/07, também de Carlos Zarattini e pronto para o Plenário: ""A gente tem como harmonizar os projetos, acho que essa será a solução para que possamos avançar.""",O SR. PRESIDENTE(Augusto Coutinho. REPUBLICANOS - PE),77746,78612,77920,77977,Temos como harmonizar esses projetos que estão em debate.,0.2143,2
1f862b43757396e1,a,80,Augusto Coutinho,"Considerará, além do principal e do apensado, o PL 1202/07, também de Carlos Zarattini e pronto para o Plenário: ""A gente tem como harmonizar os projetos, acho que essa será a solução para que possamos avançar.""",O SR. PRESIDENTE(Augusto Coutinho. REPUBLICANOS - PE),11680,13636,11812,12025,"Esse projeto de lei é de autoria do Governo Federal e está apensado a ele um projeto do Deputado Carlos Zarattini, que inclusive já foi aprovado aqui na CTASP e na CCJ e que aguarda, desde 2018, a ida ao plenário.",0.1818,3
1f862b43757396e1,a,80,Augusto Coutinho,"Considerará, além do principal e do apensado, o PL 1202/07, também de Carlos Zarattini e pronto para o Plenário: ""A gente tem como harmonizar os projetos, acho que essa será a solução para que possamos avançar.""",O SR. PRESIDENTE(Augusto Coutinho. REPUBLICANOS - PE),13692,14210,14000,14180,"Nós não compusemos a Mesa porque há mais gente para falar do que lugares à mesa e também queremos um pouco de agilidade na audiência pública, senão perderemos a sessão no plenário.",0.1538,4
1f862b43757396e1,a,80,Augusto Coutinho,"Considerará, além do principal e do apensado, o PL 1202/07, também de Carlos Zarattini e pronto para o Plenário: ""A gente tem como harmonizar os projetos, acho que essa será a solução para que possamos avançar.""",O SR. PRESIDENTE(Augusto Coutinho. REPUBLICANOS - PE),56,4068,2565,2628,"Este plenário precisa ser liberado, tem hora para ser liberado.",0.1481,5
1f862b43757396e1,b,87,Augusto Coutinho,"[A gente] vai construir um relatório que tente ser harmonioso, para que a gente avance com essa matéria e que até o meio deste ano, antes do recesso, a gente consiga oferecer ao Brasil uma legislação justa e que atenda uma necessidade que hoje é real na nossa vida.",O SR. AUGUSTO COUTINHO(Bloco/REPUBLICANOS - PE),219832,222582,221715,221951,"Vamos tentar construir um relatório harmonioso, para que avancemos com essa matéria e consigamos, até o meio deste ano, antes do recesso, oferecer ao Brasil uma legislação que seja justa, que atenda a uma necessidade real na nossa vida.",0.7843,1
1f862b43757396e1,b,87,Augusto Coutinho,"[A gente] vai construir um relatório que tente ser harmonioso, para que a gente avance com essa matéria e que até o meio deste ano, antes do recesso, a gente consiga oferecer ao Brasil uma legislação justa e que atenda uma necessidade que hoje é real na nossa vida.",O SR. AUGUSTO COUTINHO(Bloco/REPUBLICANOS - PE),219832,222582,221951,222010,Os aplicativos estão inseridos na nossa vida de forma real.,0.1818,2
1f862b43757396e1,b,87,Augusto Coutinho,"[A gente] vai construir um relatório que tente ser harmonioso, para que a gente avance com essa matéria e que até o meio deste ano, antes do recesso, a gente consiga oferecer ao Brasil uma legislação justa e que atenda uma necessidade que hoje é real na nossa vida.",O SR. AUGUSTO COUTINHO(Bloco/REPUBLICANOS - PE),219832,222582,220566,220618,A necessidade de se avançar com esse projeto é real.,0.129,3
1f862b43757396e1,b,87,Augusto Coutinho,"[A gente] vai construir um relatório que tente ser harmonioso, para que a gente avance com essa matéria e que até o meio deste ano, antes do recesso, a gente consiga oferecer ao Brasil uma legislação justa e que atenda uma necessidade que hoje é real na nossa vida.",O SR. AUGUSTO COUTINHO(Bloco/REPUBLICANOS - PE),234390,235140,234734,234828,"E o Governo está aberto para construir, dentro deste projeto, o que vocês muito disseram aqui.",0.1081,4
1f862b43757396e1,b,87,Augusto Coutinho,"[A gente] vai construir um relatório que tente ser harmonioso, para que a gente avance com essa matéria e que até o meio deste ano, antes do recesso, a gente consiga oferecer ao Brasil uma legislação justa e que atenda uma necessidade que hoje é real na nossa vida.",O SR. AUGUSTO COUTINHO(Bloco/REPUBLICANOS - PE),234390,235140,234986,235138,"Esse acordo é o que o Legislativo tem com o Governo, para que este projeto avance e seja votado por nós, a fim de que seja regulamentada essa profissão.",0.1,5
16c67be32f60e074,a,91,Danilo Forte,"O debate sobre as contas de luz precisa ser ampliado: ""O problema é grave, mas vejo disposição de todos em buscar soluções, que passarão pelas energias renováveis.""",O SR. PRESIDENTE(Danilo Forte. UNIÃO - CE),136647,140338,136842,136912,Entendo e vejo em todos a preocupação em busca da solução do problema.,0.25,1
16c67be32f60e074,a,91,Danilo Forte,"O debate sobre as contas de luz precisa ser ampliado: ""O problema é grave, mas vejo disposição de todos em buscar soluções, que passarão pelas energias renováveis.""",O SR. PRESIDENTE(Danilo Forte. UNIÃO - CE),124148,131879,124180,124246,Agradeço a todos os participantes desta primeira rodada de debate.,0.1667,2
16c67be32f60e074,a,91,Danilo Forte,"O debate sobre as contas de luz precisa ser ampliado: ""O problema é grave, mas vejo disposição de todos em buscar soluções, que passarão pelas energias renováveis.""",O SR. PRESIDENTE(Danilo Forte. UNIÃO - CE),136647,140338,136778,136841,"O debate, às vezes, é um pouco ríspido, duro, mas é necessário.",0.1667,3
16c67be32f60e074,a,91,Danilo Forte,"O debate sobre as contas de luz precisa ser ampliado: ""O problema é grave, mas vejo disposição de todos em buscar soluções, que passarão pelas energias renováveis.""",O SR. PRESIDENTE(Danilo Forte. UNIÃO - CE),124148,131879,131672,131857,"De antemão, já agradeço a todos que participaram deste debate, inclusive aos Deputados que estão em conjunto conosco, diretamente na Comissão de Minas e Energia na Câmara dos Deputados.",0.1212,4
16c67be32f60e074,a,91,Danilo Forte,"O debate sobre as contas de luz precisa ser ampliado: ""O problema é grave, mas vejo disposição de todos em buscar soluções, que passarão pelas energias renováveis.""",O SR. PRESIDENTE(Danilo Forte. UNIÃO - CE),136647,140338,137482,137684,"Isso precisa ser respondido para que possamos construir uma alternativa de equação e para que possamos fortalecer a transição energética, não na busca da dependência, mas na busca da soberania nacional.",0.1212,5
16c67be32f60e074,b,104,Danilo Forte,Já existe consenso entre os parlamentares de que o modelo atual das concessionárias precisa ser mudado.,O SR. DANILO FORTE(Bloco/UNIÃO - CE),117374,120965,118243,118337,Um deles é que o modelo atual das concessionárias de energia no Brasil precisa ser modificado.,0.4706,1
16c67be32f60e074,b,104,Danilo Forte,Já existe consenso entre os parlamentares de que o modelo atual das concessionárias precisa ser mudado.,O SR. DANILO FORTE(Bloco/UNIÃO - CE),117374,120965,118338,118462,O modelo de negócio atual faz com que todas as empresas tenham um reconhecimento negativo por parte da sociedade brasileira.,0.1905,2
16c67be32f60e074,b,104,Danilo Forte,Já existe consenso entre os parlamentares de que o modelo atual das concessionárias precisa ser mudado.,O SR. DANILO FORTE(Bloco/UNIÃO - CE),117374,120965,119145,119185,Há diferença entre incentivo e subsídio.,0.1538,3
16c67be32f60e074,b,104,Danilo Forte,Já existe consenso entre os parlamentares de que o modelo atual das concessionárias precisa ser mudado.,O SR. DANILO FORTE(Bloco/UNIÃO - CE),117374,120965,120245,120284,Esse é um debate que precisa continuar.,0.1538,4
16c67be32f60e074,b,104,Danilo Forte,Já existe consenso entre os parlamentares de que o modelo atual das concessionárias precisa ser mudado.,O SR. DANILO FORTE(Bloco/UNIÃO - CE),117374,120965,119889,119941,O debate precisa ser feito em torno dessas questões.,0.1333,5
2a22c99d1d3a678c,a,68,Dr. Zacharias Calil,"A fila de espera por uma consulta é o principal problema: ""Porque o paciente fica sem acompanhamento. A gente sabe que o diabetes é uma doença progressiva, crônica e silenciosa, que vai causando uma série de problemas.""",O SR. PRESIDENTE(Dr. Zacharias Calil. UNIÃO - GO),22792,23991,23577,23653,"E nós sabemos que o diabetes é uma doença progressiva, crônica e silenciosa.",0.3704,1
2a22c99d1d3a678c,a,68,Dr. Zacharias Calil,"A fila de espera por uma consulta é o principal problema: ""Porque o paciente fica sem acompanhamento. A gente sabe que o diabetes é uma doença progressiva, crônica e silenciosa, que vai causando uma série de problemas.""",O SR. PRESIDENTE(Dr. Zacharias Calil. UNIÃO - GO),22792,23991,23654,23724,"Ela vai atuando, destruindo os vasos, causando uma série de problemas.",0.2759,2
2a22c99d1d3a678c,a,68,Dr. Zacharias Calil,"A fila de espera por uma consulta é o principal problema: ""Porque o paciente fica sem acompanhamento. A gente sabe que o diabetes é uma doença progressiva, crônica e silenciosa, que vai causando uma série de problemas.""",O SR. PRESIDENTE(Dr. Zacharias Calil. UNIÃO - GO),22792,23991,23425,23576,"Eu estou vendo aqui — estou estudando esse tema — que o problema maior é a fila de espera, o que faz com que esses pacientes não tenham acompanhamento.",0.2162,3
2a22c99d1d3a678c,a,68,Dr. Zacharias Calil,"A fila de espera por uma consulta é o principal problema: ""Porque o paciente fica sem acompanhamento. A gente sabe que o diabetes é uma doença progressiva, crônica e silenciosa, que vai causando uma série de problemas.""",O SR. PRESIDENTE(Dr. Zacharias Calil. UNIÃO - GO),53180,53957,53776,53955,"E como isso é problema de gestão, se o recurso que chega, de determinado valor, o Estado ou o Município não pode transferir para cobrir outro, porque o outro também vai ficar sem?",0.1951,4
2a22c99d1d3a678c,a,68,Dr. Zacharias Calil,"A fila de espera por uma consulta é o principal problema: ""Porque o paciente fica sem acompanhamento. A gente sabe que o diabetes é uma doença progressiva, crônica e silenciosa, que vai causando uma série de problemas.""",O SR. PRESIDENTE(Dr. Zacharias Calil. UNIÃO - GO),65011,65316,65185,65238,"Todos podem fazer uma assinaturaon-line,sem problema.",0.1429,5
2a22c99d1d3a678c,b,105,Dr. Zacharias Calil,"O SUS precisa se atualizar para preservar a visão e a qualidade de vida dos pacientes: ""É fundamental que o SUS revise e atualize seus protocolos clínicos para incluir diretrizes claras e abrangentes para o diagnóstico, tratamento e acompanhamento do edema macular. Além disso, é necessário garantir um sistema de financiamento adequado que cubra os custos.""",O SR. PRESIDENTE(Dr. Zacharias Calil. Bloco/UNIÃO - GO),58,5542,3674,3855,"É fundamental que o SUS revise e atualize seus protocolos clínicos para incluir diretrizes claras e abrangentes para o diagnóstico, o tratamento e o acompanhamento do edema macular.",0.6522,1
2a22c99d1d3a678c,b,105,Dr. Zacharias Calil,"O SUS precisa se atualizar para preservar a visão e a qualidade de vida dos pacientes: ""É fundamental que o SUS revise e atualize seus protocolos clínicos para incluir diretrizes claras e abrangentes para o diagnóstico, tratamento e acompanhamento do edema macular. Além disso, é necessário garantir um sistema de financiamento adequado que cubra os custos.""",O SR. PRESIDENTE(Dr. Zacharias Calil. Bloco/UNIÃO - GO),58,5542,3856,4098,"Além disso, é necessário garantir um sistema de financiamento adequado que cubra os custos de medicamentos, procedimentos e acompanhamento oftalmológico dos pacientes com EMD, assegurando assim um atendimento de qualidade e acessível a todos.",0.4615,2
2a22c99d1d3a678c,b,105,Dr. Zacharias Calil,"O SUS precisa se atualizar para preservar a visão e a qualidade de vida dos pacientes: ""É fundamental que o SUS revise e atualize seus protocolos clínicos para incluir diretrizes claras e abrangentes para o diagnóstico, tratamento e acompanhamento do edema macular. Além disso, é necessário garantir um sistema de financiamento adequado que cubra os custos.""",O SR. PRESIDENTE(Dr. Zacharias Calil. Bloco/UNIÃO - GO),58,5542,4100,4270,Devemos unir esforços para superar esses desafios e garantir que os pacientes de EMD no SUS recebam a assistência necessária para preservar sua visão e qualidade de vida.,0.2917,3
2a22c99d1d3a678c,b,105,Dr. Zacharias Calil,"O SUS precisa se atualizar para preservar a visão e a qualidade de vida dos pacientes: ""É fundamental que o SUS revise e atualize seus protocolos clínicos para incluir diretrizes claras e abrangentes para o diagnóstico, tratamento e acompanhamento do edema macular. Além disso, é necessário garantir um sistema de financiamento adequado que cubra os custos.""",O SR. PRESIDENTE(Dr. Zacharias Calil. Bloco/UNIÃO - GO),58,5542,2926,3180,"Hoje, estamos reunidos aqui para discutir os desafios assistenciais enfrentados pelos pacientes do Edema Macular Diabético — EMD, no Sistema Único de Saúde,especialmente as necessidades não atendidas nos protocolos clínicos e no sistema de financiamento.",0.2545,4
